Tipo de actividad,Fecha,Favorito,Título,Distancia,Calorías,Tiempo,Frecuencia cardiaca media,Frecuencia cardiaca máxima,Cadencia de carrera media,Cadencia de carrera máxima,Velocidad media,Velocidad máxima,Ascenso total,Descenso total,Longitud media de zancada,Relación vertical media,Oscilación vertical media,Tiempo medio de contacto con el suelo,Cadencia media de pedaleo,Cadencia de pedaleo máxima,Training Stress Score®,Potencia media,Potencia máxima,Dificultad,Fluidez,Brazadas totales,Swolf medio,Velocidad media de palada,Repeticiones totales,Tiempo de inmersión,Temperatura mínima,Intervalo en superficie,Descompresión,Mejor tiempo de vuelta,Número de vueltas,Temperatura máxima,Tiempo en movimiento,Tiempo transcurrido,Altura mínima,Altura máxima
Cardio,2022-03-31 18:45:01,false,"Cardio","0.00","780","01:52:34","125","158","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:52:33.87.9","1","0.0","00:00:00","01:52:34","--","--"
Cardio,2022-03-30 18:52:44,false,"Cardio","0.00","501","01:21:45","118","152","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:21:44.53.8","1","0.0","00:00:00","01:21:45","--","--"
Cardio,2022-03-28 19:34:28,false,"Cardio","0.00","456","01:17:38","115","155","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:17:37.59.5","1","0.0","00:00:00","01:17:38","--","--"
Remo indoor,2022-03-23 20:06:08,false,"Remo indoor","--","114","00:10:23","148","160","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","414","0","0","0","0:00","0.0","0:00","No","10:22.83.5","1","0.0","00:00:00","00:10:23","--","--"
Cardio,2022-03-23 18:55:18,false,"Cardio","0.00","425","01:09:11","116","151","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:09:10.74.6","1","0.0","00:00:00","01:09:11","--","--"
Cardio,2022-03-22 18:51:55,false,"Cardio","0.00","635","01:45:53","122","156","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:45:53.26.8","1","0.0","00:00:00","01:45:53","--","--"
Ciclismo,2022-03-21 09:35:05,false,"Guamo Ciclismo","42.37","777","02:03:36","124","152","0","0","20.6","73.8","74","57","0.00","0.0","0.0","0","66","230","0.0","0","0","0.0","0.0","7524","0","0","0","0:00","0.0","0:00","No","08:34.25.7","9","0.0","02:02:55","02:23:50","289","340"
Ciclismo,2022-03-19 06:04:18,false,"Guamo Ciclismo","47.43","1,006","02:15:40","133","170","0","0","21.0","55.0","257","251","0.00","0.0","0.0","0","65","100","0.0","0","0","0.0","0.0","7679","0","0","0","0:00","0.0","0:00","No","09:25.82","10","0.0","02:15:22","02:20:38","290","459"
Remo indoor,2022-03-16 20:19:55,false,"Remo indoor","--","118","00:10:12","154","164","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","420","0","0","0","0:00","0.0","0:00","No","10:12.11.1","1","0.0","00:00:00","00:10:12","--","--"
Cardio,2022-03-16 19:08:26,false,"Cardio","0.00","520","01:10:46","126","157","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:10:46.36.1","1","0.0","00:00:00","01:10:46","--","--"
Cardio,2022-03-15 19:17:44,false,"Cardio","0.00","792","01:38:21","139","171","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:38:21.25.5","1","0.0","00:00:00","01:38:21","--","--"
Cardio,2022-03-14 19:25:19,false,"Cardio","0.00","351","00:53:29","119","162","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","53:28.78.3","1","0.0","00:00:00","00:53:29","--","--"
Cardio,2022-03-11 18:39:29,false,"Cardio","0.00","633","01:29:50","127","167","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:29:50.21.4","1","0.0","00:00:00","01:29:50","--","--"
Remo indoor,2022-03-10 20:09:21,false,"Remo indoor","--","117","00:10:11","153","161","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","370","0","0","0","0:00","0.0","0:00","No","10:11.27","1","0.0","00:00:00","00:10:11","--","--"
Entreno de fuerza,2022-03-10 19:05:31,false,"Cardio","0.00","434","01:02:34","123","159","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:02:33.56.6","1","0.0","00:00:00","01:02:34","--","--"
Cardio,2022-03-08 18:24:05,false,"Cardio","0.00","725","01:31:08","134","166","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:31:08.01.5","1","0.0","00:00:00","01:31:08","--","--"
Caminar,2022-03-05 15:07:37,false,"Bogotá, D.C. Caminar","1.50","108","00:21:07","102","114","89","140","14:05","9:01","6","11","0.81","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","09:39.81.2","2","0.0","00:17:11","00:21:07","2,640","2,653"
Cardio,2022-03-04 19:17:31,false,"Cardio","0.00","500","01:14:15","123","164","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:14:14.72.7","1","0.0","00:00:00","01:14:15","2,566","2,583"
Cardio,2022-03-01 18:50:11,false,"Cardio","0.00","715","01:31:59","134","169","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:31:58.79.7","1","0.0","00:00:00","01:31:59","2,530","2,532"
Cardio,2022-02-23 18:43:24,false,"Cardio","0.00","573","01:17:45","130","159","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:17:45.43.7","1","0.0","00:00:00","01:17:45","2,565","2,579"
Cardio,2022-02-22 18:35:41,false,"Cardio","0.00","505","01:17:44","123","165","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:17:43.74.7","1","0.0","00:00:00","01:17:44","2,555","2,567"
Cardio,2022-02-21 18:59:19,false,"Cardio","0.00","610","01:16:22","136","170","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:16:21.91.7","1","0.0","00:00:00","01:16:22","2,583","2,586"
Escaladora,2022-02-20 12:28:15,false,"Escaladora","0.00","139","00:30:30","98","130","22","160","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","30:29.57.2","1","0.0","00:00:00","00:30:30","--","--"
Caminar,2022-02-19 19:16:33,false,"Bogotá, D.C. Caminar","0.90","79","00:17:43","91","129","70","160","19:43","9:59","57","--","0.73","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","17:42.58.4","1","0.0","00:13:29","00:17:43","2,614","2,621"
Caminar,2022-02-19 18:52:15,false,"Bogotá, D.C. Caminar","0.72","47","00:12:07","82","94","83","116","16:48","11:27","39","--","0.72","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","12:07.26","1","0.0","00:10:33","00:12:07","2,565","2,567"
Cardio,2022-02-17 18:43:26,false,"Cardio","0.00","650","01:25:31","132","163","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:25:30.75.6","1","0.0","00:00:00","01:25:31","2,545","2,553"
Cardio,2022-02-16 18:57:09,false,"Cardio","0.00","532","01:13:24","130","170","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:13:24.38.7","1","0.0","00:00:00","01:13:24","2,563","2,572"
Cardio,2022-02-15 18:52:21,false,"Cardio","0.00","618","01:19:52","135","171","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:19:51.85.9","1","0.0","00:00:00","01:19:52","2,564","2,571"
Ciclismo,2022-02-12 05:43:01,false,"Guamo Ciclismo","69.05","1,778","03:50:22","138","171","0","0","18.0","44.4","458","497","0.00","0.0","0.0","0","62","123","0.0","0","0","0.0","0.0","11280","0","0","0","0:00","0.0","0:00","No","09:49.81.4","14","0.0","03:44:29","05:12:39","290","442"
Cardio,2022-02-10 19:28:53,false,"Cardio","0.00","488","01:11:31","126","163","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:11:30.92.7","1","0.0","00:00:00","01:11:31","2,577","2,583"
Cardio,2022-02-09 19:08:19,false,"Cardio","0.00","687","01:25:59","136","175","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:25:59.12.3","1","0.0","00:00:00","01:25:59","2,579","2,586"
Cardio,2022-02-08 19:04:55,false,"Cardio","0.00","528","01:15:15","127","169","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:15:14.87.4","1","0.0","00:00:00","01:15:15","2,572","2,585"
Cardio,2022-02-07 19:03:31,false,"Cardio","0.00","672","01:31:01","133","166","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:31:00.68.5","1","0.0","00:00:00","01:31:01","2,601","2,605"
Caminar,2022-02-04 22:04:00,false,"Bogotá, D.C. Caminar","0.62","60","00:12:02","107","139","74","123","19:30","12:40","7","53","0.69","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","12:02.44.3","1","0.0","00:09:22","00:12:02","2,553","2,564"
Cardio,2022-02-04 19:48:02,false,"Cardio","0.00","423","00:52:54","132","170","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","52:54.43.8","1","0.0","00:00:00","00:52:54","2,580","2,590"
Cardio,2022-02-03 19:33:06,false,"Cardio","0.00","736","01:21:46","143","174","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","01:21:45.80.1","1","0.0","00:00:00","01:21:46","2,577","2,580"
Ciclismo,2022-01-29 07:50:12,false,"Guamo Ciclismo","44.70","1,179","02:02:41","148","181","0","0","21.9","42.6","188","197","0.00","0.0","0.0","0","72","106","0.0","0","0","0.0","0.0","7992","0","0","0","0:00","0.0","0:00","No","08:40.62","9","0.0","02:02:25","02:33:44","308","438"
Ciclismo,2022-01-23 16:16:43,false,"Guamo Ciclismo","30.41","575","02:02:34","105","141","0","0","14.9","31.2","75","64","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","02:17.59.1","7","0.0","02:01:48","02:36:21","286","329"
Ciclismo,2022-01-22 16:35:44,false,"Guamo Ciclismo","45.03","1,101","02:09:27","144","175","0","0","20.9","41.8","217","222","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","00:14.00","10","0.0","02:09:17","02:14:09","310","469"
Ciclismo,2022-01-16 09:22:19,false,"Guamo Ciclismo","42.16","755","02:10:20","116","143","0","0","19.4","37.8","170","160","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","07:36.39.4","9","0.0","02:10:03","02:30:33","317","476"
Ciclismo,2022-01-15 05:42:55,false,"Guamo Ciclismo","77.66","1,630","03:32:55","135","175","0","0","21.9","50.0","593","610","0.00","0.0","0.0","0","65","222","0.0","0","0","0.0","0.0","11664","0","0","0","0:00","0.0","0:00","No","08:37.02.3","16","0.0","03:31:38","04:58:34","295","584"
Ciclismo,2022-01-13 18:04:13,false,"Guamo Ciclismo","43.04","789","02:17:13","114","161","0","0","18.8","33.4","58","60","0.00","0.0","0.0","0","61","128","0.0","0","0","0.0","0.0","7726","0","0","0","0:00","0.0","0:00","No","10:01.65.1","9","0.0","02:16:30","02:45:20","279","323"
Ciclismo,2022-01-12 17:37:38,false,"Guamo Ciclismo","46.11","1,016","01:55:12","141","173","0","0","24.0","43.7","236","217","0.00","0.0","0.0","0","69","118","0.0","0","0","0.0","0.0","7142","0","0","0","0:00","0.0","0:00","No","04:31.65.4","10","0.0","01:55:02","02:00:46","308","472"
Ciclismo,2022-01-11 17:50:38,false,"Guamo Ciclismo","45.07","770","02:01:24","122","158","0","0","22.3","32.5","57","67","0.00","0.0","0.0","0","70","113","0.0","0","0","0.0","0.0","7758","0","0","0","0:00","0.0","0:00","No","00:20.55.6","10","0.0","02:01:09","02:04:47","283","321"
Ciclismo,2022-01-08 05:43:27,false,"Guamo Ciclismo","66.24","1,426","03:09:47","137","176","0","0","20.9","44.7","329","342","0.00","0.0","0.0","0","68","114","0.0","0","0","0.0","0.0","11189","0","0","0","0:00","0.0","0:00","No","05:06.98.3","14","0.0","03:09:21","03:34:43","296","447"
Ciclismo,2022-01-06 16:33:53,false,"Guamo Ciclismo","46.87","982","02:05:51","133","185","0","0","22.3","53.6","220","216","0.00","0.0","0.0","0","68","123","0.0","0","0","0.0","0.0","7037","0","0","0","0:00","0.0","0:00","No","08:17.65.1","10","0.0","02:05:08","02:36:10","315","473"
Ciclismo,2022-01-05 05:50:31,false,"Guamo Ciclismo","40.04","1,073","02:22:43","130","168","0","0","16.8","39.9","227","221","0.00","0.0","0.0","0","62","115","0.0","0","0","0.0","0.0","6902","0","0","0","0:00","0.0","0:00","No","00:14.90.2","9","0.0","02:21:33","03:15:56","300","383"
Ciclismo,2022-01-03 05:52:52,false,"Guamo Ciclismo","83.28","1,870","04:10:24","142","176","0","0","20.0","48.8","641","644","0.00","0.0","0.0","0","67","116","0.0","0","0","0.0","0.0","14165","0","0","0","0:00","0.0","0:00","No","12:09.95.3","17","0.0","04:09:33","04:44:44","302","588"
Caminar,2021-12-28 12:06:48,false,"Bogotá, D.C. Caminar","1.09","93","00:19:53","105","131","73","126","18:15","9:27","32","5","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","03:08.87.8","2","0.0","00:16:02","00:19:53","2,560","2,579"
Ciclismo,2021-12-18 16:05:25,false,"Guamo Ciclismo","45.91","1,259","02:29:24","143","179","0","0","18.4","46.0","298","308","0.00","0.0","0.0","0","68","125","0.0","0","0","0.0","0.0","8969","0","0","0","0:00","0.0","0:00","No","04:02.99","10","0.0","02:28:58","02:48:00","319","523"
Caminar,2021-12-15 20:30:32,false,"Bogotá, D.C. Caminar","1.14","92","00:22:08","99","122","71","158","19:24","10:54","--","2","0.73","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","02:15.20.1","2","0.0","00:17:50","00:22:08","2,634","2,639"
Carrera,2021-12-13 08:31:21,false,"Carrera","0.35","23","00:02:00.5","154","164","144","178","5:43","3:41","--","--","1.22","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","02:00.48.7","1","0.0","00:01:31","00:03:46.5","2,470","2,474"
Ciclismo,2021-12-11 08:14:28,false,"Guamo Ciclismo","47.28","978","02:19:19","130","186","0","0","20.4","54.3","245","240","0.00","0.0","0.0","0","72","120","0.0","0","0","0.0","0.0","8381","0","0","0","0:00","0.0","0:00","No","08:09.01.9","10","0.0","02:19:01","02:41:26","316","476"
Caminar,2021-12-08 19:33:28,false,"Bogotá, D.C. Caminar","1.08","86","00:17:46","108","138","84","126","16:30","1:38","28","2","1.21","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","04:15.71","2","0.0","00:14:24","00:17:46","2,600","2,607"
Caminar,2021-12-08 18:22:13,false,"Bogotá, D.C. Caminar","0.90","67","00:14:41","92","101","88","131","16:24","11:14","--","--","0.70","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","0.0","0:00","No","14:40.85.7","1","0.0","00:11:19","00:14:41","2,580","2,583"
Ciclismo,2021-12-04 16:48:15,false,"Guamo Ciclismo","28.63","678","01:25:10","132","161","0","0","20.2","31.4","49","56","0.00","0.0","0.0","0","73","119","0.0","0","0","0.0","0.0","5452","0","0","0","0:00","0.0","0:00","No","11:51.37.4","6","0.0","01:24:47","01:28:47","282","319"
